,Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1383,2159937,MIKE'S GRILL,MIKE'S GRILL,2476192.0,Restaurant,Risk 2 (Medium),6652 S LANGLEY AVE ,CHICAGO,IL,60637.0,2018-04-12,Canvass,Out of Business,,41.7733569462,-87.6083759219,"(41.77335694617281, -87.60837592192954)"
1384,2159934,CARLOS FUENTES CHARTER SCHOOL,UNO CHARTER SCHOOL,18236.0,School,Risk 1 (High),2845 W BARRY ST ,CHICAGO,IL,60618.0,2018-04-12,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO DETAIL CLEAN THE FLOORS UNDER THE FOOD STORAGE RACKS IN THE WALK-IN COOLER AND MAINTAIN.",41.9374484013,-87.6995681743,"(41.93744840132258, -87.69956817434979)"
1385,2159947,THE GAGE,THE GAGE,1679829.0,Restaurant,Risk 1 (High),24 S MICHIGAN AVE ,CHICAGO,IL,60603.0,2018-04-12,Recent Inspection,Pass,,41.8815144112,-87.624495596,"(41.88151441122683, -87.62449559602777)"
1387,2159930,Ruggles,Ruggles,25181.0,School,Risk 1 (High),7831 S Prairie (300E) ,CHICAGO,IL,60619.0,2018-04-12,Canvass,Pass,38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR LEAKING DRAINPIPE UNDER LEFT SINK IN GIRLS SECOND FLOOR WASHROOM NEAR TEACHERS LOUNGE. PROVIDE HOT WATER AT RIGHT SINK IN BOYS WASHROOM NEAR MAIN ENTRANCE. TIGHTEN LOOSE HOT WATER FAUCET ON SINK IN GIRLS SECOND FLOOR WASHROOM NEAR COMPUTER LAB. REMOVE STANDING WATER AND REPAIR CLOGGED UTILITY SINK IN BOILER ROOM. INSTRUCTED MANAGER TO PROVIDE HOT/TEMPERED WATER IN BOYS WASHROOM NEAR 218(WASHROOM CURRENTLY LOCKED AND SCHEDULED TOMORROW FOR REPAIRS.),41.7519472868,-87.6180298325,"(41.751947286842785, -87.61802983253222)"
1388,2159931,OLD COUNTRY BUFFET,OLD COUNTRY BUFFET,21793.0,Restaurant,Risk 1 (High),6560 W FULLERTON AVE ,CHICAGO,IL,60707.0,2018-04-12,Complaint Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION #18 CORRECTED-NO EVIDENSE OF MICE OR FLYING INSECT ACTIVITY SEEN TODAY ALSO REAR DOOR NOW TIGHT FITTING. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: VIOLATION#32 CORRECTED-PREMISIS NOW NEAT AND CLEAN AT THESE AREAS-UNDER BEVERAGE STATION,UNDER BUFFET SERVING TABLES,OMLETTE PREP STATION,UNDER BAKERY AREA AND AT FRYER AT KITCHEN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VIOLATION #38 CORRECTED-THREE COMPARTMENT SINK AND EXPOSED HANDSINK REPAIRED | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION #34 CORRECTED",41.923750201,-87.7898808596,"(41.92375020104243, -87.78988085962634)"
1389,2159925,Chipotle Mexican Grill,Chipotle Mexican Grill,1355794.0,Restaurant,Risk 1 (High),1025 W BELMONT AVE ,CHICAGO,IL,60657.0,2018-04-12,Short Form Complaint,Pass w/ Conditions,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: FOUND POTENTIALLY HAZARDUS FOOD AT IMPROPER TEMPERATURES. FOUND 10 POUNDS COOKED PINTO BEANS AT 123.0F AT STEAM TABLE AND 5POUNDS TOFU/SOFRITAF  AT 115.6F AT STEAM TABLE. CRITICAL VIOLATION.7-38-005A. DISPOSED OF 15 POUNDS OF POTENTIALLY HAZARDOUS FOOD. VALUE AT 15 DOLLARS OF FOOD.",41.9397865014,-87.6550392638,"(41.93978650135143, -87.65503926380848)"
1390,2159928,ATOLITO GRILL,ATOLITO GRILL,2542230.0,Catering,Risk 1 (High),4429 N BROADWAY ,CHICAGO,IL,60640.0,2018-04-12,Canvass,Fail,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: NOTED OUTSIDE GARBAGE DUMPSTER OVERLOADED PREVENTING PROPER LID CLOSURE AND ALSO ON THE GROUND AROUND THE DUMPSTERS. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN THE DUMPSTER AND SURROUNDING AREAS.
SERIOUS VIOLATION #7-38-020 | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: NOTED NO TEST STRIP KIT ON PREMISE TO PROPERLY TEST THE SANITIZING STRENGTH OF THE CHEMICALS. INSTRUCTED TO PROVIDE.
SERIOUS VIOLATION #7-38-030
  | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: NOTED INTERNAL TEMPERATURE OF THE FOLLOWING POTENTIALLY HAZARDOUS FOOD ITEMS INSIDE REFRIGERATION UNITS TO BE IMPROPER:- ENCHILADAS 45.3F, GUACAMOLE 49.3F/53.1F, SALSA 56.1F/47.3F, CEVICHE 56.7F, BEANS 111.4F.MANAGER IMMEDIATELY AND VOLUNTARILY DISPOSED OF 180 LBS OF PRODUCTS WORTH $440.00 THROUGH DENATURING PROCESS.
CRITICAL VIOLATION #7-38-005(A)  | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: NOTED ASSORTED FOOD ITEMS INSIDE REFRIGERATION UNITS NOT PROPERLY LABELED. INSTRUCTED TO LABEL ALL FOOD ITEMS WITH PRODUCT NAME AND/OR PREPARED BY DATE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: NOTED STAINED CEILING TILES AT THE KITCHEN PREP AREA AND MULTIPLE HOLES AND OPENINGS ALONG PIPING AND MISSING PANEL. INSTRUCTED TO CLEAN, REPAIR AND MAINTAIN AND/OR REPLACE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED LEAKAGE AT THE BOTTOM PIPING OF THE DISH WASHING MACHINE. INSTRUCTED TO REPAIR AND MAINTAIN.....NOTED DIRTY,DUSTY AND GREASY EXHAUST HOOD AT THE COOKING STOVE. INSTRUCTED TO CLEAN AND MAINTAIN.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO CLEAN AND MAINTAIN DRY FLOORS ESPECIALLY UNDERNEATH THE DISH WASHING AREA.",41.9625965487,-87.6555176752,"(41.962596548691735, -87.65551767517252)"
1391,2159926,STEINGOLD'S OF CHICAGO,STEINGOLD'S OF CHICAGO,2543071.0,Restaurant,Risk 1 (High),1840 W IRVING  PARK RD ,CHICAGO,IL,60613.0,2018-04-12,Canvass,Pass w/ Conditions,"6. HANDS WASHED AND CLEANED, GOOD HYGIENIC PRACTICES; NO BARE HAND CONTACT WITH READY-TO-EAT FOODS. - Comments: POOR HYGIENIC PRACTICES. OBSERVED ONE EMPLOYEE  WITH RIGHT HAND GLOVED WASHING RINSING SANITIZING MULTI USE UTENSILS AT 3 COMPARTMENT SINK,SAME TASK WAS DONE OVER AND OVER,ALSO WITH SAME GLOVED HAND PICK-UP DEBRIS ON FLOOR  UNDER THREE COMPARTMENT SINK,THAN CONTINUED TO WASH,RINSE AND SANITIZE UTENSILS,NEVER CHANGED GLOVED HAND NOR HAND WASHING DONE. OBSERVED THE COOK WITHOUT GLOVED HANDS NOR HAND WASHING ROLLING SLICED FRESH SALMON,AND OTHER READY TO EAT FOOD FROM PREP COOLER AND SET UP DISH FOR CUSTOMER.OBSERVED ON TOP THE PREP CUTTING BOARD,TWO USED FOOD FRESH STAINED LINENS WHICH THE COOK CONSTANTLY WIPED HIS HANDS OVER AND OVER.INFORMATION ON HAND WASHING AND GLOVE PROCEDURE WAS GIVEN TO MANAGER WHICH HE CORRECTED THE PROBLEM.
CRITICAL VIOLATION:7-38-010(A) | 8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: FOUND LOW TEMPERATURE DISHMACHINE NOT SANITIZING. FINAL RINSE 0PPM CHLORINE. DISHMACHINE  TAGGED'HELD FOR INSPECTION' DO NOT USE. INSTRUCTED TO USE THREE COMPARTMENT SINK TO WASH RINSE AND SANITIZE.
CRITICAL VIOLATION. 7-38-030..  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: NO BACK FLOW PREVENTER DEVICE INSTALLED AT WATER LINE OF ESPRESSO MACHINE,INSTRUCTED TO INSTALLED VISBLE BACK FLOW PREVENTER DEVICE AT SAID UNIT | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAKING FAUCET AND WATER LINE AT THREE COMPARTMENT SINK,INSTRUCTED TO REPAIR. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: VISIBLE THERMOMETERS IS NEEDED IN ALL COOLERS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: SECOND FLOOR STORAGE AREA NOT ORGANIZED,ITEMS ON FLOOR;BOXES,USED DIRTY EQUIPMENT(BURNER UNIT ETC), INCLUDED PLASTIC LIDS,INSTRUCTED TO ELEVATE ITEMS 6' OFF THE PREMISES. MUST ORGANIZE HOT WATER TANK ELEVATE ITEMS NEEDED INCLUDED CONSTRUCTION MATERIALS.   | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: COMPRESSED WOOD PANELS IS USED FOR FLOOR AT SECOND FLOOR STORAGE,HOT WATER TANK AND OFFICE.SURFACE IS POROUS NOT CLEANABLE,INSTRUCTED TO PROVIDE A SMOOTH,CLEANABLE AND NON-ABSORBENT SURFACE, AT SAID AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MISSING CEILING TILES,ABOVE THE REACH-IN COOLER AT  WEST REAR PREP AREA,INSTRUCTED TO REPLACE SAID TILES. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: REPACKED SLICED PIES, CREAMY SALMON,CHIVES ETC. STORED AT FRONT SELF SERVING COOLER MUST BE LABELED WITH  SOURCE AND FOOD INGREDIENT. ALSO FOOD MADE ON SITE:TUNA,SALADS ETC.",41.9543049818,-87.6757857799,"(41.9543049818164, -87.67578577985408)"
1392,2159922,FAMILY DOLLAR STORE  #6573,FAMILY DOLLAR STORE  #6573,1695103.0,Grocery Store,Risk 3 (Low),3120 W 63RD ST ,CHICAGO,IL,60629.0,2018-04-12,Complaint,Fail,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: NO HOT RUNNING WATER UNDER CITY PRESSURE ON PREMISES. INSTD TO PROVIDE HOT AND COLD RUNNING WATER UNDER CITY PRESSURE. VIOLATION 7-38-030 CRITICAL. | 13. NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS - Comments: OBSERVED LIVE MOUSE RUNNING ON DOG FOOD DISPLAY SHELVES.  MICE DROPPINGS NOTED THROUGH OUT PREMISES. OVER 200 DROPPINGS WITH GNAWED DOG FOOD ON PET FOOD DISPLAY SHELVES AND SCATTERED ON SURROUNDING FLOOR. OVER 500 DROPPINGS IN REAR STORAGE AREA ON FLOOR THROUGH OUT.  GNAWED, NESTING MATERIAL AND 2 LIVE MICE ON GLUE BOARD IN REAR STORAGE AREA.  OVER 200 NOTED ON FLOOR IN CHIP DISPLAY AREA, UNDER CANDY SHELVES, IN CASHIER AREA AND ON BASEMENT STAIRS. STRONG, FOUL RODENT  URINE SMELL NOTED THROUGH OUT PREMISES. FRONT DOOR NOT RODENT PROOF, APPROX 1/4 INCH BOTTOM OF DOOR. INSTD TO RODENT PROOF ALL DOORS. VIOLATION 7-38-020 CRITICAL. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: DISPLAY AND STORAGE SHELVES THROUGH OUT NOT CLEAN, DEBRIS, DUST, ETC. INSTD TO CLEAN AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: RAW WOOD AND UNEVEN FLOOR SURFACE THROUGH OUT REAR STORAGE AREA. INSTD TO REPAIR FLOOR, SO AS TO BE A SMOOTH, EVEN, NON POROUS, EASILY CLEANABLE SURFACE. RAW FLOOR SURFACE IS PROHIBITED. FLOOR THROUGH OUT UNDER DISPLAY SHELVES AND IN REAR NOT CLEAN, STAINED BLACK, WITH HEAVY DUST, TRASH AND DEBRIS ACCUMULATION. INSTD TO CLEAN FLOORS AND REMOVE STAINED SURFACES THROUGH OUT. MISSING FLOOR TILES IN TOILET ROOMS. INSTD TO REPLACE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: STAINED AND MISSING CEILING TILES THROUGH OUT. INSTD TO REPLACE SAME. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: EXTREME CLUTTER IN REAR STORAGE AREA, UNABLE TO ACCESS ALL AREAS. INSTD TO REMOVE CLUTTER, ORGANIZE AREA, ELEVATE ALL STOCK 6 INCHES, AND BE ABLE TO ACCESS ALL AREAS. CLUTTER AND STOCK ON FLOOR ALSO NOTED AT CASHIER STATIONS AND IN BASEMENT. INSTD TO ORGANIZE AND CLEAN BASEMENT.",41.7791027283,-87.7016768876,"(41.77910272825086, -87.70167688762466)"
1393,2159920,ALBANY PARK CAMPUS/EDISON REGIONAL GIFTED CTR.,ALBANY PARK CAMPUS/EDISON REGIONAL GIFTED CTR.,32011.0,School,Risk 1 (High),4929 N Sawyer ST ,CHICAGO,IL,60625.0,2018-04-12,Canvass,Pass,,41.9711433033,-87.7096272481,"(41.97114330330374, -87.70962724814486)"
1394,2159919,AMERICAN EDUCARE,AMERICAN EDUCARE,2215607.0,Daycare (2 - 6 Years),Risk 1 (High),3107 W DEVON AVE ,CHICAGO,IL,60659.0,2018-04-12,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: PEELING PAINT ON THE WALL WINDOW IN THE FAR SOUTH WASHROOM. MUST REMOVE PEELING PAINT. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST NOT USE DUCT TAPE AS A MEANS OF REPAIR/SEALANT ON THE PLASTIC SPLASH GUARD FOR THE KITCHEN EXPOSED HAND SINK. MUST PROVIDE A SMOOTH CLEANABLE MATERIAL. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ALL STORED ITEMS THROUGHOUT THE MOP CLOSET MUST BE ELEVATED FROM THE FLOORS 6' OR ABOVE.",41.9973157632,-87.7072517869,"(41.997315763216925, -87.70725178686448)"
1395,2159916,KILMER  ELEMENTARY,KILMER  ELEMENTARY SCHOOL,24021.0,School,Risk 1 (High),6700 N GREENVIEW ,CHICAGO,IL,60626.0,2018-04-12,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED 20 MICE DROOPINGS IN KITCHEN NEAR WALK IN COOLER UNDER SHELVES. CLEAN AND SANITIZE AFFECTED AREAS. OBSERVED 100 MICE DROPPINGS IN CLASSROOM # 110 IN CORNERS AND ALONG WALLS. OBSERVED 100 MICE DROPPINGS IN CLASSROOM #112 IN CORNERS AND ALONG WALLS. REMOVE ALL MICE DROPPINGS AND CLEAN AND SANITIZE ALL AFFECTED AREAS. SERIOUS VIOLATION 7-38-020   | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: OBSERVED OUTSIDE DUMPSTER LIDS CRACKED AND NOT RODENT PROOF. REPLACE LIDS THAT ARE CRACKED AND HAVE HOLES AND MAKE ALL LIDS RODENT PROOF. SERIOUS VIOLATION 7-38-020 ",42.0036762204,-87.6682602565,"(42.003676220369776, -87.66826025653212)"
1396,2159915,SUBWAY,SUBWAY,75380.0,Restaurant,Risk 1 (High),1917 W FULLERTON AVE ,CHICAGO,IL,60614.0,2018-04-12,Canvass,Pass,"36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED DIRT AND DEBRIS INSIDE LIGHT SHIELD COVERS IN FRONT PREP AREA. MUST CLEAN AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED DIRT ON FLOOR INSIDE 2ND WASHROOM. MUST CLEAN AND MAINTAIN FLOOR DRY AT ALL TIMES. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED LEAKING FAUCET BASE AT THE 3-COMPARTMENT SINK. MUST REPAIR AND MAINTAIN. 
 
OBSERVED LOOSE FAUCET ON HAND WASHING SINKS IN BOTH WASHROOMS. MUST REPAIR AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED DUST ACCUMULATION ON CEILING VENTILATION VENTS IN DINING AREA. MUST CLEAN AND MAINTAIN. 
 
MUST REMOVE DUST FROM CEILING VENTS IN BOTH WASHROOMS AND MUST MAINTAIN.",41.9249339459,-87.6765225568,"(41.92493394586757, -87.67652255682225)"
1397,2159912,MURPHY'S LOUNGE,MURPHY'S LOUNGE,2446184.0,Liquor,Risk 3 (Low),7628 S COTTAGE GROVE AVE ,CHICAGO,IL,60619.0,2018-04-12,License,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED OVER 50 MICE DROPPINGS SCATTERED ON FLOOR UNDER SHELVING UNITS AND CORNERS NEAR ICE MACHINE IN REAR STORAGE AREA, 40 MICE DROPPINGS SCATTERED ON FLOOR ALONG WALLS IN BAR AREA. INSTRUCTED MANAGER TO CALL AN EXTERMINATOR FOR SERVICE, CLEAN AND SANITIZE ALL AREAS. NO PEST CONTROL LOG BOOK AVAILABLE DURING INSPECTION. PREMISED MUST BE SERVICED BY A LICENSED EXTERMINATOR LOG BOOK AVAILABLE DURING INSPECTION. OBSERVED FRONT AND REAR DOORS NOT RODENT PROOFED, 1/4' GAP ON BOTTOM OF DOORS. SEAL ALL OUTER OPENINGS ON DOORS TO PREVENT PEST ENTRY. SERIOUS VIOLATION 7-38-020 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED NO UTILITY SINK ON SITE. INSTRUCTED MANAGER TO INSTALL UTILITY SINK WITH HOT AND COLD RUNNING WATER AND BACK FLOW DEVICE FOR PROPER WASTE WATER DISPOSAL. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: OBSERVED NO OUTSIDE GARBAGE DUMPSTER ON SITE. INSTRUCTED MANAGER TO PROVIDE COMMERCIAL WASTE DUMPSTER FOR OUTSIDE GARBAGE DISPOSAL. SERIOUS VIOLATION 7-38-020 | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: OBSERVED NO CHEMICAL TEST KIT AVAILABLE DURING INSPECTION. INSTRUCTED MANAGER TO PROVIDE CHEMICAL TEST KIT FOR PROPER SANITIZER CONCENTRATION IN 3-COMPARTMENT SINK. SERIOUS VIOLATION 7-38-020",41.7558720067,-87.6054682993,"(41.755872006726555, -87.60546829933455)"
1398,2159911,Sayre Language Acad.,Sayre Language Acad.,29271.0,School,Risk 1 (High),1850 N Newland ,CHICAGO,IL,60707.0,2018-04-12,Canvass Re-Inspection,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION#18 CORRECTED-NO ROACH ACTIVITY OBSERVED TODAY. | 26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: : OBSERVED HANDSINKS AT SECOND FLOOR GIRLS RESTROOM NOT DISPENSING WATER AT ONE FAUCET AND NO HOT WATER AT WASHBASIN AND THE SAME WITH THE THIRD FLOOR GIRL RESTROOM. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments:  OBSERVED PEELING PAINT AT THESE AREAS 1ST FLOOR FACULTY RESTROOM,SECOND FLOOR MEN'S FACULTY RESTROOM, FIRST FLOOR GIRLS STUDENT RESTROOM. AT DINING AREA OF CAFETERIA AND ON AIR DUCT CONNECTING TO THE VENTILATION HOOD. INSTRUCTED MANAGEMENT TO REPAIR DEFINCENCIES. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments:  OBSERVED TOILET AT FACULTY RESTROOM AT SECOND FLOOR WITH TOILET DROP WORN AWAY ALSO OBSERVED NO BACKFLOW DEVICE AT MOPSINK IN THE PRE K ROOM.INSTRUCTED MANAGEMENT TO MAKE REPAIRS AND TO PROVIDE BACKFLOW DEVICE. NOTED VENTS DUSTY AT SECOND FLOOR FACUTY RESTROOM.INSRUCTED MANAGEMENT TO CLEAN AND MAINTAIN",41.9141236024,-87.7987566677,"(41.91412360237105, -87.79875666766955)"
1399,2159909,MRS MURPHYS AND SONS IRISH  BISTRO,MRS MURPHYS AND SONS IRISH  BISTRO,1479275.0,Restaurant,Risk 1 (High),3905 N LINCOLN AVE ,CHICAGO,IL,60613.0,2018-04-12,Canvass Re-Inspection,Pass,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: VIOLATION CORRECTED
OUTSIDE WASTE OIL CONTAINER AND GROUND PRESENTLY CLEANED | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: BROKEN HANDLE AT FIRST DOOR OF THREE DOORS REACH-IN COOLER ACROSS FROM CONVENTION OVEN, REPLACE HANDLE.SURFACE MUST BE SMOOTH CLEANABLE AND NON-ABSORBENT SURFACE. NO SPLASH GUARD PROVIDED BETWEEN WHITE CHEST FREEZER AT FIRST FLOOR PREP AREA.SPLASH GUARD IS NEEDED AT SERVICE/COFFEE STATION,FIRST FLOOR,SPLASH GUARD IS NEEDED AT EXPOSED HAND SINK AND DRAIN BOARD(EAST SIDE). | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: SODA POP GUN AND HOLDERS AT BOTH BARS MUST BE CLEANED AND MAINTAINED.ICE MACHINE WITH BEGINNING OF MINERAL BUILD-UP AND RUST ON SCREWS INSIDE THE ICE BIN OF SAME UNIT,CLEAN AND MAINTAIN,REPLACE RUSTY SCREWS. BURNED FOOD DEBRIS INSIDE THE OVENS ,CLEAN AND MAINTAIN | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: DETAIL CLEAN FLOORS THROUGHOUT THE PREMISES,INCLUDED FLOOR INSIDE THE WALK-IN COOLER,BAR AND UNDER SHELVES .CLEAN AND MAINTAIN. DEBRIS,GRIMES BUILD-UP ON FLOOR DRAINS THROUGHOUT THE PREMISES, INSTRUCTED TO CLEAN AND MAINTAIN.
 | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: LIGHT SHIELD AT SECOND FLOOR PREP AREA WITH DUST,INSTRUCTED TO CLEAN AND MAINTAIN",41.9525585503,-87.6774750332,"(41.952558550300886, -87.67747503317528)"
1400,2160006,LADY DI'S BAKERY,LADY DI'S BAKERY,2412676.0,Bakery,Risk 2 (Medium),4356 W FORD CITY DR ,CHICAGO,IL,60652.0,2018-04-12,Canvass,No Entry,,41.7532785703,-87.7318942144,"(41.75327857032659, -87.73189421441568)"
