,Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
4931,2135669,GRASSROOTS,GRASSROOTS,2089495.0,Restaurant,Risk 1 (High),3747 N SOUTHPORT AVE ,CHICAGO,IL,60613.0,2018-01-19,Complaint,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: BROKEN RUBBER GASKET INSIDE THE REACH-IN COOLER DOOR ACROSS FROM THE EXPOSED HAND SINK IN THE KITCHEN,REPAIR/REPLACE.
BROKEN CAULKING AROUND WASH BOWL OF THE EXPOSED HAND SINK BEHIND BAR.REMOVE DIRTY BROKEN CAULKING BETWEEN THE WALL AND THE THREE COMPARTMENT SINK, SURFACE MUST BE SMOOTH CLEANABLE AND NON-ABSORBENT SURFACE.
REMOVE DUCT TAPE AT SIDE OF COFFEE COUNTER.DUCT TAPE IS PROHIBITED | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: ICE AND DEBRIS BUILD-UP INSIDE THE WHITE CHEST FREEZER,INSTRUCTED TO CLEAN AND MAINTAIN.GREASE AND DEBRIS AT INTERIOR OF COOKING ALL  COOKING EQUIPMENTS,CLEAN AND MAINTAIN
REMOVE  BLACK SLIME AROUND EXPOSED HAND SINK BEHIND BAR.
DEBRIS UNDER ON COUNTER UNDER COFFEE UNIT CLEAN AND MAINTAIN.",41.950239936,-87.6639580343,"(41.950239935967474, -87.66395803425507)"
4932,2135683,LAS ISLAS MARIAS,LAS ISLAS MARIAS,2398957.0,Restaurant,Risk 1 (High),3243 N PULASKI RD ,CHICAGO,IL,60641.0,2018-01-19,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FOUND REAR BOTTOM EXIT DOOR NOT RODENT PROOFED WITH 1/4 INCH GAP/OPENING. INSTRUCTED TO RODENT PROOFED BOTTOM OF THE SAID DOOR.
SERIOUS VIOLATION 7-38-020 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO CLEAN AND MAINTAIN FLOORS ALONG THE WALLS AND IN ALL CORNERS IN REAR PREP/COOKING AREA AND FLOORS WITH DRIED FOOD DEBRIS INSIDE REAR DRY FOOD STORAGE ROOM. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: FOOD AND NON FOOD ITEMS MUST BE STORED 6' OFF THE FLOOR FOR EASY ACCESS ON CLEANING. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: FOOD HANDLER (S) WITH INCOMPLETE PROOF OF FOOD HANDLER TRAINING. INSTRUCTED TO PROVIDE. INFORMATION GIVEN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN STORAGE SHELVES WITH BLACK MOLD-LIKE BUILD-UP INSIDE WALK-IN COOLER.",41.9403470211,-87.7270711305,"(41.94034702113589, -87.7270711304646)"
4933,2135684,PANES BREAD CAFE,PANES BREAD CAFE,36251.0,Restaurant,Risk 1 (High),3002 N SHEFFIELD AVE ,CHICAGO,IL,60657.0,2018-01-19,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FOUND FLOORS NOT CLEAN BY 3 COMPARTMENT SINK AREAS. MUST CLEAN AND SANITIZE.",41.9363725059,-87.6541331367,"(41.936372505860334, -87.65413313674591)"
4934,2135682,DAWES ELEMENTARY,DAWES ELEMENTARY,22901.0,School,Risk 1 (High),3810 W 81st Pl ,CHICAGO,IL,60652.0,2018-01-19,Canvass,Pass w/ Conditions,"12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: OBSERVED HAND DRYING DEVICES NOT WORKING, AND NO PAPER TOWEL IN THE FIRST FLOOR BOYS REST ROOM,INSTRUCTED TO PROVIDE. ENGINER PROVIDED PAPER TOWEL AT THIS TIME.  | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED BROKEN LIGHT SHIELD IN REAR PREP AREA, INSTRUCTED TO REPLACE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED THE LIGHT SHIELD NOT CLEAN IN STORAGE/OFFICE AREA, INSTRUCTED TO CLEAN.",41.7451046686,-87.7173861292,"(41.745104668611276, -87.71738612923383)"
4935,2135679,Nixon,NIXON ELEMENTARY,24681.0,School,Risk 1 (High),2121 N Keeler ,CHICAGO,IL,60639.0,2018-01-19,Canvass,Fail,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: OUTSIDE GARBAGE AREA NOT MAINTAINED AND DUMPSTER CONTAINERS NOT COVERED. INSTRUCTED MANAGER TO CLEAN OUTSIDE GARBAGE AREA AND MAINTAIN DUMPSTER CONTAINERS TO BE RODENT PROOF. 

SERIOUS VIOLATION: 7-38-020 (NO CITATION ISSUED) | 28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: OBSERVED NO SUMMARY POSTED IN PLAIN VIEW. Inspection Report Summary must be displayed and visible to all customers.

SERIOUS VIOLATION: 7-42-010 (B) (NO CITATION ISSUED) One copy of the Food | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: OBSERVED NO CERTIFIED FOOD MANAGERS ON SITE WITH VALID CITY OF CHICAGO FOOD SERVICE MANAGER CERTIFICATES WHILE POTENTIALLY HAZARDOUS FOODS ARE BEING PREPARED,HANDLED AND SERVED SUCH AS (SAUSAGE, STEAMED BROCCOLI AND MAC & CHEESE.) 
INSTRUCTED TO PROVIDE AND POST CERTIFICATE AT ALL TIMES.

SERIOUS VIOLATION: 7-38-012 (NO CITATION ISSUED) | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED BOXES AND CLUTTER ON FLOOR IN DRY STORAGE ROOM. INSTRUCTED TO ELEVATE 6-INCH OFF THE FLOOR AND BETTER ORGANIZE TO PREVENT PEST BREEDING.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED FOOD DEBRIS AND DUST ON FLOOR INSIDE WALK-IN FREEZER/COOLER AND BEHIND COOKING EQUIPMENT IN FOOD PREP AREA. INSTRUCTED TO CLEAN AND MAINTAIN. 
",41.9195934212,-87.731383676,"(41.91959342122171, -87.73138367600806)"
4936,2135677,"AMAZING GRACE KIDS PALACE,INC.",AMAZING GRACE KIDS PALACE,2364202.0,Daycare Above and Under 2 Years,Risk 1 (High),2368 E 69TH ST ,CHICAGO,IL,60649.0,2018-01-19,License,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: THE FLOOR TILE BEHIND THE STOVE AND GREASE RECEPTOR IN THE KITCHEN ARE STAINED; INSTRUCTED TO REPLACE FLOOR TILE.
CLEAN FLOOR UNDER THE THREE COMP SINK IN THE KITCHEN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST CLEAN THE WALL AROUND AND LEDGE ABOVE THE HAND SINK AND THREE COMP SINK IN THE KITCHEN.
OBSERVED THE WALL BASE BOARD IN THE FRONT STORAGE ROOM ALONG THE WINDOW AND BEHIND THE CABINET IS IN POOR REPAIR; MUST REPAIR WALL BASE BOARD.
OBSERVED WATER STAINED CEILING TILE IN SOME CLASSROOMS, THE STAFF ROOM AND REAR STORAGE ROOM; MUST REPLACE TILE WHERE NEEDED.
OBSERVED A HOLE IN THE WALL IN THE CORNER NEAR THE CENTER EXIT DOOR; SEAL SMALL HOLE IN THE WALL. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: ONE LIGHT BULB IN THE KITCHEN IS OUT; MUST REPLACE BLOWN BULB.
NO LIGHT SHIELDS FOUND ON THE SETS OF KITCHEN LIGHTS; MUST PROVIDE LIGHT SHIELDS FOR BOTH SETS OF LIGHTS IN THE KITCHEN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: THE UTILITY SINK IN THE REAR STORAGE ROOM IS CLOGGED; MUST UNCLOG THE UTILITY SINK IN THE CLOSET. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: INSTRUCTED TO ORGANIZE AND MAINTAIN THE FRONT STORAGE ROOM AND THE LARGE REAR STORAGE ROOM; REMOVE UNNECESSARY ITEMS TO AVOID CLUTTER.",41.7700094199,-87.5670930366,"(41.770009419938006, -87.56709303658094)"
4937,2135680,KINDRED HOSPITAL CHICAGO-NORTH CAMPUS,KINDRED HOSPITAL CHICAGO-NORTH CAMPUS,43031.0,Hospital,Risk 1 (High),2544 W MONTROSE AVE ,CHICAGO,IL,60618.0,2018-01-19,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO DETAIL CLEAN THE SPLASH GUARD BETWEEN THE HAND SINK AND THE 2-COMPARTMENT SINK TO REMOVE SPLATTER AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED FOOD DEBRIS BUILDUP UNDER THE DRY FOOD STORAGE RACK IN THE KITCHEN AND UNDER THE FOOD STORAGE RACK IN THE WALK-IN COOLER. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED CHIPPED PAINT ON THE CEILING IN THE DISHWASHING ROOM. INSTRUCTED TO REMOVE DETERIORIATED PAINT AND RESURFACE THE CEILING TO PROVIDE A SMOOTH, EASILY CLEANABLE SURFACE. ",41.9613949833,-87.6929262371,"(41.961394983299115, -87.6929262371129)"
4938,2135678,THE ALLERTON HOTEL,THE ALLERTON HOTEL,2313729.0,Restaurant,Risk 1 (High),701 N Michigan AVE ,Chicago,IL,60611.0,2018-01-19,Canvass,Fail,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED ESTABLISHMENT USING METAL CONTAINERS WITHOUT HANDLES AS SCOOPS INSIDE ALL BULK CONTAINERS. INSTRUCTED MANAGER TO PROVIDE SCOOPS WITH HANDLES FOR BULK CONTAINERS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED ACCUMULATED FOOD/DIRT BUILD UP ON FLOOR UNDER DISHMACHINE. INSTRUCTED MANAGER TO CLEAN FLOOR UNDER AND AROUND DISHMACHINE AND ALONG WALLS/CORNERS AT SAME. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED FOOD BUILD UP INSIDE PREP AREA REACH IN COOLERS DOOR RUBBER GASKETS AND DIRT/GRIME BUILD UP ON PREP AREA AND BAR HANDWASH BOWLS AROUND HANDLES. MUST CLEAN AND MAINTAIN EQUIPMENT. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: NO THERMOMETER INSIDE PREP AREA 4-DOOR LINE REACH IN COOLER. MUST PROVIDE THERMOMETER INSIDE COOLER. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: LIQUOR STORAGE ROOM FLOOR CLUTTERED. INSTRUCTED MANAGER TO ELEVATE ALL ITEMS OFF FLOOR OR REMOVE. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: OBSERVED ONE PREP AREA BULK CONTAINER NOT LABELED. INSTRUCTED MANAGER TO LABEL BULK CONTAINER. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: THE PREVIOUS MINOR VIOLATIONS FROM REPORT #2098890 DATED ON 10/16/17 NOT CORRECTED- #33-MEAT SLICER NOT CLEANED PROPERLY, DRIED FOOD PIECES STUCK ON BACK OF BLADE. INSTRUCTED TO CLEAN AND SANITIZE PROPERLY, #35 CHIPPED WALL AT EMPLOYEE CAFE NEXT TO PLATES STORAGE. INSTRUCTED TO REPAIR. INSTRUCTED MANAGER SAID PREVIOUS MINOR VIOLATIONS MUST BE CORRECTED BY DATE OF REINPECTION. SERIOUS VIOLATION 7-42-090.",41.8949836069,-87.6241061965,"(41.89498360693886, -87.62410619648946)"
4939,2135676,HAREER FOOD & LIQUOR,HAREER FOOD & LIQUOR,2088918.0,Grocery Store,Risk 3 (Low),5450-5452 S HALSTED ST ,CHICAGO,IL,60609.0,2018-01-19,Complaint,Fail,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Observed several holes or missing ceiling tiles in furnace room, and storage rooms behind counter. Must repair or replace all ceiling tiles to prevent pest entry. Must maintain same.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Observed excessive dust build up on fan covers and ceilings of beer walk in cooler. Must detail clean and sanitize. Must maintain same.  | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: Observed food not protected. Observed live parrot and live cat inside facility. Instructed must remove all live animals, cat litter, and bird droppings from facility. Serious violation 7-38-005(a). | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Observed damaged gaskets along side of door of walk in beer cooler. Must repair and maintain same.

Observed heavily soiled cardboard (used as a liner) under chips on shelves. Must remove. All surfaces must be smooth and easily cleanable. Must maintain same. ",41.7946126742,-87.6453145103,"(41.79461267421702, -87.64531451028982)"
4940,2135674,Hannah G.Solomon Elementary  School,Hannah G.Solomon Elementary School,25431.0,School,Risk 1 (High),6206 N HAMLIN AVE ,CHICAGO,IL,60659.0,2018-01-19,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: PEELING PLASTIC WRAPPED AROUND THE METAL LEGS OF THE THREE COMPARTMENT SINK. MUST REMOVE.",41.9939700666,-87.724079906,"(41.99397006658641, -87.7240799059587)"
4941,2135673,Nixon  Annex,Nixon  Annex,24682.0,School,Risk 1 (High),4150 W DICKENS ,CHICAGO,IL,60639.0,2018-01-19,Canvass,Fail,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: OUTSIDE GARBAGE AREA NOT MAINTAINED AND DUMPSTER CONTAINERS NOT COVERED. INSTRUCTED MANAGER TO CLEAN OUTSIDE GARBAGE AREA AND MAINTAIN DUMPSTER CONTAINERS TO BE RODENT PROOF. 

SERIOUS VIOLATION: 7-38-020 (NO CITATION ISSUED) | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED DAMAGED/PEELING PAINT FLOOR UNDER THE 3-COMPARTMENT SINK AND UNDER THE DRYING RACK IN FOOD PREP AREA. INSTRUCTED TO REPAIR/REPAINT AND  MAINTAIN. ",41.9190451892,-87.7311343981,"(41.919045189182846, -87.73113439812857)"
4942,2135675,Walter Newberry Elementary,Newberry Magnet,29231.0,School,Risk 1 (High),700 W Willow (1800N) ,CHICAGO,IL,60614.0,2018-01-19,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED DIRT AND FOOD DEBRIS ON WALL BEHING COOKING EQUIPMENT IN KITCHEN FOOD PREP AREA. MUST CLEAN AND MAINTAIN. 
 
OBSERVED PEELING PAINT ON WALL ON FRONT FOOD STORAGE ROOM NEXT TO KITCHEN FOOD PREP AREA. MUST REPAINT AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: ADDITIONAL WATER PRESSURE NEEDED AT THE HAND WASHING SINK ON EMPLOYESS WASHROOM AND ON THE 2ND FLOOR STAFF WASHROOM MUST REPAIR AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED FLOOR WITH DIRT ALONG WALLBASE ON TEACHERS LOUNGE ROOM ON THE 2ND FLOOR AND JANITOR ROOM IN THE 2ND FLOOR. MUST CLEAN AND MAINTAIN. ",41.9139743471,-87.6460150087,"(41.913974347052495, -87.64601500870134)"
4943,2135672,"11 DINING,  LLC",NORTHERN TRUST FOOD HALL,2476878.0,Restaurant,Risk 1 (High),50 S LA SALLE ST ,CHICAGO,IL,60603.0,2018-01-19,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED ACCUMULATED FOOD DEBRIS UNDER THE HOT HOLDING UNITS LOCATED BY THE COOKING EQUIPMENT BY THE CUSTOMER SERVING LINE. INSTRUCTED TO CLEAN AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED FLOORS UNDER THE FRYERS WITH ACCUMULATED FOOD AND GREASE DEBRIS. INSTRUCTED TO CLEAN AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED MINOR LEAK UNDER THE EXPOSED HAND SINK LOCATED BY THE DELI AREA. INSTRUCTED TO REPAIR AND MAINTAIN. ENGINEER REPAIR LEAK DURING THE INSPECTION.",41.8807051043,-87.6324763051,"(41.88070510431831, -87.63247630514623)"
4944,2135756,TARANTINO'S,TARANTINO'S,37548.0,Restaurant,Risk 1 (High),1112 W ARMITAGE AVE ,CHICAGO,IL,60614.0,2018-01-19,Canvass,No Entry,,41.9181796131,-87.6558598375,"(41.91817961305914, -87.65585983747225)"
4945,2135660,"WARD, JAMES",JAMES WARD ELEMENTARY SCHOOL,25751.0,School,Risk 1 (High),2701 S SHIELDS AVE ,CHICAGO,IL,60616.0,2018-01-19,Canvass Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED
DOORS NOW RODENT PROOFED
 | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: CORRECTED
GARBAGE CORRECTED
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS IN MAIN PREP AREA IN NEED OF CLEANING UNDER ALL COOKING EQUIPMENT. MUST DETAIL CLEAN AND MAINTAIN.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: FAUCET AT 3 COMPARTMENT SINK IN NEED OF REPAIRING. MUST CORRECT AND MAINTAIN. ",41.8439516203,-87.635318154,"(41.84395162027452, -87.63531815399789)"
4946,2135668,LE'S PHO,LE'S PHO,2289027.0,Restaurant,Risk 1 (High),4925 N BROADWAY ,CHICAGO,IL,60640.0,2018-01-19,Canvass Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED. MICE PROBLEM IS MINIMIZED AT THIS TIME OF INSPECTION | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: NOTED ASSORTED FOOD ITEMS THROUGH OUT NOT PROPERLY LABELED. INSTRUCTED TO PROPERLY LABEL ALL FOOD ITEMS WITH PRODUCT NAME AND PREPARED BY DATE...NOTED ASSORTED FOOD ITEMS STORED IN GROCERY BAGS INSIDE ALL REFRIGERATION UNITS AND WALK IN COOLER. INSTRUCTED TO REMOVE AND STORE INSIDE APPROVED FOOD GRADE CONTAINERS WITH TIGHT FITTING LIDS. 
 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: NOTED ASSORTED FOOD ITEMS THROUGH OUT NOT PROPERLY LABELED. INSTRUCTED TO PROPERLY LABEL ALL FOOD ITEMS WITH PRODUCT NAME AND PREPARED BY DATE...NOTED ASSORTED FOOD ITEMS STORED IN GROCERY BAGS INSIDE ALL REFRIGERATION UNITS AND WALK IN COOLER. INSTRUCTED TO REMOVE AND STORE INSIDE APPROVED FOOD GRADE CONTAINERS WITH TIGHT FITTING LIDS. 
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED LEAKING FAUCET AT THE 3 COMPARTMENT SINK OF THE DISH WASHING AREA. INSTRUCTED TO REPAIR AND MAINTAIN.....NOTED EMPLOYEES WASHING DISHING AT THE 3 COMPARTMENT SINK BY THE PREP SINK (WITH FOOD DEFROSTING) AND NO SPLASH GUARD. INSTRUCTED TO INSTALL A SPLASH GUARD AT THE PREP SINK.
 | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: CORRECTED | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CORRECTED",41.972213557,-87.6596091001,"(41.97221355699091, -87.6596091001073)"
4947,2135666,NIXON ELEMENTARY ANNEX,NIXON ELEMETARY ANNEX,1981482.0,School,Risk 1 (High),4150 W DICKENS AVE ,CHICAGO,IL,60639.0,2018-01-19,Canvass,Out of Business,,41.9190451892,-87.7311343981,"(41.919045189182846, -87.73113439812857)"
4948,2135670,SCAFURI BAKERY,SCAFURI BAKERY,2202147.0,Restaurant,Risk 1 (High),1337 W TAYLOR ST ,CHICAGO,IL,60607.0,2018-01-19,Canvass,Pass,"42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: OBSERVED EMPLOYEES NOT WEARING HAIR RESTRAINTS WHILE PREPARING FOOD IN PREP AREA. INSTRUCTED TO WEAR HAIR RESTRAINTS AT ALL TIMES WHEN PREPARING FOOD. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAKY PIPE UNDERNEATH 1-COMP SINK IN PREP AREA. ALSO, REPAIR BROKEN COLD WATER KNOB ON HAND SINK IN CUSTOMER TOILET ROOM. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST REMOVE CLUTTER,(CARDBOARD, BOXES, ETC.), FROM AROUND REAR EXIT DOOR.  | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST REPLACE BURNED OUT LIGHTS IN REAR PREP AREA AND IN HALLWAY LEADING TO PREP AREA. ALSO, INSTALL SHATTERPROOF LIGHTS OR INSTALL SHIELDS ON LIGHTS HANGING ABOVE FRONT PREP COUNTER WHERE BEVERAGES AREA PREPARED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST CLEAN EXCESSIVE DUST ACCUMULATION FROM VENTS IN BOTH TOILET ROOMS.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN DRIED FOOD DEBRIS FROM FLOORS(CORNERS)THROUGHOUT PREP AREA. ALSO, CLEAN DEBRIS FROM FLOORS IN DRY STORAGE AND IN THE MOP CLOSET. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST LABEL FOOD CONTAINERS IN PREP AREA; (FLOUR, SUGAR, ETC.). WHEN FOOD HAS REMOVED FROM ORIGINAL PACKAGING. ",41.8692439259,-87.6607200488,"(41.869243925932324, -87.66072004882705)"
4949,1956109,GO GROCERY INC,PETRA GROCERY,2565160.0,Grocery Store,Risk 3 (Low),3358 W LE MOYNE ST ,CHICAGO,IL,60651.0,2018-01-19,License Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION#18 CORRECTED THIS ESTABLISHMENT NOW HAS A PEST CONTROL LOG BOOK AND NO EVIDENSE(MICE DROPPINGS)OBSERVED TODAY. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: VIOLATION#19 CORRECTED-THIS ESTABLISHMENT NOW HAS GARBAGE DUMPSTER SERVICE(HAS A GARBAGE DUMPSTER).",41.9083360567,-87.7117287074,"(41.90833605669644, -87.71172870735164)"
