,Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2560,2150267,CAMPBELL'S JERK,CAMPBELL'S JERK,2528557.0,Restaurant,Risk 1 (High),412 E 87TH ST ,CHICAGO,IL,60619.0,2018-03-13,Complaint,No Entry,,41.7366215293,-87.6139343541,"(41.73662152927967, -87.61393435409144)"
2561,2150316,"CREATIVE LITTLE ONES CHILD CARE, INC","CREATIVE LITTLE ONES CHILD CARE, INC.,",2575255.0,Children's Services Facility,Risk 1 (High),358-370 E 71ST ST ,CHICAGO,IL,60619.0,2018-03-14,License Re-Inspection,Pass,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: REFRIGERATOR MAINTAINING PROPER TEMPERATURE 40.8F | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: PEST CONTROL LOG BOOK PROVIDED. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: CHICAGO FOOD SANITATION CERTIFICATE PROVIDED. | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: TEST KIT PROVIDED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS CLEANED IN FURNACE ROOMS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: STOPPERS PROVIDED FOR 3-COMPARTMENT SINK. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: THERMOMETERS PROVIDED. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: UNUSED EQUIPMENT REMOVED. | 26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: HOT WATER PROVIDED IN ALL WASHROOMS.",41.765801648,-87.6161827807,"(41.76580164804015, -87.61618278066202)"
2562,2150313,BRYANNA'S RESTAURANT,BRYANNA'S RESTAURANT,2433163.0,Restaurant,Risk 1 (High),5695 N LINCOLN AVE ,CHICAGO,IL,60659.0,2018-03-13,Canvass Re-Inspection,Pass,"29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATIONS #'S 35,32 HAVE BEEN CORRECTED. #32- ON LINE RECEIPT PROVIDED FOR REPLACEMENT RUBBER GASKETS FOR COOLER DOORS. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments:  ALL BULK FOOD CONTAINERS MUST BE LABELED. 
 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: VIOLATION CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS UNDER THE KITCHEN DRY FOOD STORAGE SHELVING WITH DIRT AND DEBRIS. MUST CLEAN AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MISSING AND WATER DAMAGED CEILING TILES ABOVE THE KITCHEN DRY STORAGE SHELVING. MUST REPLACE.---DAMAGED WALL WITH PEELING PLASTER NEXT TO THE KITCHEN MOP SINK. MUST REPAIR TO BE SMOOTH AND CLEANABLE. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CHILDREN'S BED, BLANKET, PILLOW BEHIND THE BAR. MUST REMOVE. ALL STORED ITEMS THROUGHOUT THE BAR, KITCHEN DRY STORAGE MUST BE ELEVATED FROM THE FLOORS 6' OR ABOVE. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: VIOLATION CORRECTED. | 45. FOOD HANDLER REQUIREMENTS MET - Comments:  NO PROOF OF TRAINING OR CERTIFICATES FOR ALL REQUIRED FOOD HANDLERS. MUST PROVIDE. 
 | 28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: VIOLATION CORRECTED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: NEW RAW WOODEN SHELVING THROUGHOUT BASEMENT AND AT KITCHEN PREP TABLE TO ELEVATE ALL STORED ITEMS IN THE BASEMENT MUST BE PAINTED/SEALED.",41.9850108763,-87.6980843296,"(41.98501087627449, -87.69808432957298)"
2563,2150311,UNION LEAGUE CLUB,UNION LEAGUE CLUB,2570241.0,Restaurant,Risk 3 (Low),65 W JACKSON BLVD ,CHICAGO,IL,60604.0,2018-03-13,License,Not Ready,,41.8780456535,-87.630136799,"(41.878045653481664, -87.6301367989615)"
2564,2150314,CHEN'S GARDEN,CHEN'S GARDEN,1909273.0,Restaurant,Risk 1 (High),4445 N PULASKI RD ,CHICAGO,IL,60630.0,2018-03-13,Canvass Re-Inspection,Pass,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: Violation Corrected.ICE MACHINE WAS CLEANED AND MAINTAINED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO REPLACE/REPAIR RUSTY SHELVINGS INSIDE THE WALK-IN-COOLER USING A NON-TOXIC FINISH AND MAINTAIN.REMOVE ALUMINUM FOIL/CARDBOARD LINERS FROM ROLLING UTILITY CART AND ON TOP OF THE GREASE TRAP(DISHWASHING 3 COMPARTMENT SINK AREA). | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO DETAIL CLEAN AND ORGANIZE KITCHEN STORAGE RACKS,DETAIL CLEAN SIDES/PIPES OF HOT COOKING EQUIPMENTS,INTERIORS BOTTOM COMPARTMENTS OF DEEP FRYERS,MANUAL CAN OPENER AND HOUSING ATTACHED TO WORK TABLE,INTERIOR/EXTERIORS OF COOLERS,TOPS/BOTTOMS OF PREP TABLE AND LEGS OF EQUIPMENTS AND MAINTAIN.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: DETAIL CLEAN FLOORS UNDERNEATH THE COOKING EQUIPMENTS TO REMOVE EXCESSIVE FOOD DEBRIS/GREASE BUILD-UP AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: VIOLATION CORRECTED | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: INSTRUCTED TO CLEAN AND MAINTAIN REAR OUTSIDE AREA REMOVE UNNECESSARY ARTICLES DUE TO POTENTIAL PEST HARBORAGE AND MAINTAIN.",41.9622348116,-87.7277137182,"(41.96223481162694, -87.72771371816451)"
2565,2150309,UNION LEAGUE CLUB,UNION LEAGUE CLUB,2570243.0,Restaurant,Risk 3 (Low),65 W JACKSON BLVD ,CHICAGO,IL,60604.0,2018-03-13,License,Not Ready,,41.8780456535,-87.630136799,"(41.878045653481664, -87.6301367989615)"
2566,2150310,STAR SUBMARINE,STAR SUBMARINE,1969513.0,Restaurant,Risk 1 (High),7914 S EXCHANGE AVE ,CHICAGO,IL,60617.0,2018-03-13,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO CLEAN THE FLOORS UNDER FRYERS AROUND AND BEHIND COOKING EQUIPMENT, ICE MACHINE AND PREP TABLE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN BOTTOM OF FRYER TO REMOVE GREASE OBSERVED. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: FOUND MOP ON FLOOR BY THE UTILITY SINK; INSTRUCTED TO HANG MOP PROPERLY TO DRY AND TO REPLACE MOP HEAD OR CLEAN IT TO AVOID ODOR FROM MOP.   | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INSTRUCTED TO CLEAN THE INTERIOR OF THE UTILITY SINK AND MOP BUCKET.",41.7514234762,-87.5530370165,"(41.75142347620263, -87.55303701648265)"
2567,2150302,TANDOOR,TANDOOR,2134495.0,Restaurant,Risk 1 (High),2652 N HALSTED ST ,CHICAGO,IL,60614.0,2018-03-13,Complaint,Fail,"41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED A FEW ITEMS INSIDE WALK-IN COOLER NOT ELEVATED 6 INCHES OFF FLOOR AND WALL. MUST ELEVATE ITEMS AND MAINTAIN.
OBSERVED CLUTTER AND UNNECESSARY ARTICLES ON FOOD STORAGE ROOMS IN THE BASEMENT TO PREVENT RODENT HARBORAGE. | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: OBSERVED NO CHEMICAL TEST STRIPS ON SITE TO TEST THE SANITIZING STRENGTH OF THE CHEMICAL AT THE FINAL RINSE.INSTRUCTED TO HAVE CHEMICAL TEST STRIP AT ALL TIMES. SERIOUS VIOLATION 7-38-030. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED EVIDENCE OF IMPROPER PEST CONTROL ON PREMISES. OBSERVED APPROXIMATELY 25 RAT DROPPINGS ON FLOOR ALONG WALLBASE AND ON CORNERS INSIDE THE FURNANCE ROOM AND ON SHELVING WHERE CHEMICAL ARE STORED. INSTRUCTED TO CLEAN AND SANITIZED AFFECTED AREAS AND WHENEVER NEEDED. ADDITIONAL PEST CONTROL SERVICE IS NEEDED TO MINIMIZE OR ELIMINATE PEST PROBLEM. ALSO OBSERVED FRONT ENTRACE DOOR NOT RODENT PROOFED. DOOR HAS APPROXIMATELY 3/4 INCH OPENING ON BOTTOM DOOR. MUST MAKE DOOR TIGHT FITTING TO PREVENT PEST ENTRY. SERIOUS VIOLATION 7-38-020. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: OBSERVED NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON SITE NOT CITY OF CHICAGO CERTIFICATE POSTED WHEN POTENTIALLY HAZARDOUS FOODS ARE BEING PREPARED AND SERVED SUCH AS BUTTER CREAM GRAVY, LAMB CHICKEN KARHAI,SHRIMP PAKORA, KARHAI, ETC. INSTRUCTED ABOVE TO OPERATE WITH CITY OF CHICAGO CERTIFIED FOOD MANAGER ON SITE AT ALL TIMES POTENTIALLY HAZARDOUS FOODS ARE BEING PREPARED,AND SERVED. SERIOUS VIOLATION. 7-38-012. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: OBSERVED A FEW ITEMS INSIDE PREP COOLERS NOT PROPERLY LABELED. INSTRUCTED TO LABEL WITH PRODUCT NAME, PREPARED BY DATE AND/OR USED BY DATE. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: INSTRUCTED TO PROPERLY STORE MULTI-USE UTENSILS IN KITCHEN FOOD PREP AREA TO PREVENT CONTAMINATION. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED GREASE BUILD UP ON VENTILATION HOOD AND FILTERS ABOVE COOKING EQUIPMENT. 
OBSERVED GREASE AND DIRT BUILD UP ON SIDES OF COOKING EQUIPMENT IN KITCHEN FOOD PREP AREA. MUST CLEAN AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED DIRT AND GREASE BUILD UP ON FLOOR UNDER AROUND AND BEHIND COOKING EQUIPMENT. MUST CLEAN AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED EXPOSED HAND WASHING SINK DRAINING SLOW IN KITCHEN FOOD PREP AREA. MUST REPAIR AND MAINTAIN. 
 
OBSERVED LEAKING UNDERNEATH PIPE OF HAND WASHING SINK IN THE BASEMENT. MUST REPAIR AND MAINTAIN. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: OBSERVED WIPING CLOTHS STORED ON TOP OF PREP TABLES. MUST PROPERLY STORE WIPUNG CLOTHS IN A SANITIZING SOLUTION WHEN NOT IN USE. 
OBSERVED ICE SCOOPS STORED INSIDE ICE MACHINE. MUST PROPERLY STORE ICE SCOOPS IN A CLEAN CONTAINER TO PREVENT CONTAMINATION. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED DUST ACCUMULATION ON VENTILATION VENTS IN KITCHEN FOOD PREP AREA. MUST CLEAN AND MAINTAIN.",41.9305455294,-87.6490854275,"(41.93054552939307, -87.64908542745593)"
2568,2150365,SOUTHSIDE AFRICAN RESTAURANT,SOUTHSIDE AFRICAN RESTAURANT,2517041.0,Mobile Food Dispenser,Risk 3 (Low),8311 S BALTIMORE AVE ,CHICAGO,IL,60617.0,2018-03-13,License,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: THE LICENSE NUMBER ON THE SIDES OF THE VEHICLE IS INCORRECT (2437926); MUST CHANGE TO THE CORRECT NUMBER 2517041. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: THE RETENTION TANK VALVE IS NOT PROPERLY DESIGNED FOR EASY OPENING AND CLOSING ON THE TANK; MUST INSTALL A VALVE THAT PROPERLY OPENS AND CLOSES FOR DRAINING WASTE WATER.",41.7445110396,-87.5553659957,"(41.74451103957183, -87.5553659956619)"
2569,2150312,BISTRO 6050,6050,2476271.0,Restaurant,Risk 1 (High),6050 W IRVING PARK RD ,CHICAGO,IL,60634.0,2018-03-13,Complaint,Fail,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS IN THE FRONT COUNTER,REAR KITCHEN AND SIDE KITCHEN NEEDS DETAIL CLEANING UNDER AND ALONG THE BASEBOARD. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: THE BASEMENT NEED TO BE MAINTAIN EVERYTHING MUST BE OFF THE FLOOR, FOOD STORAGE ITEMS AND EQUIPMENTS. | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: OBSERVED VACUUM PACKAGED FOOD PRODUCTS IN REACH-IN FREEZER.INSPECTED FOOD PRODUCTS HAND WRITTEN PER OWNER. DATES FROM (12-1-2017 TO 01-2017)OPEN PRODUCT WHICH FELT SLIMY.THIS ESTALISHMENT IS VACUUM PACKAGINGING
WITHOUT PERMISSION FROM CDPH FOOD PROTECTION.
       SERIOUS VIOLATION 7-38-005(A)INST IF LIKE TO VACUUM PACK MUST CONTACT DEPT OF HEALTH. MR. O OCONNOR. BEEF AND HAM WAS DISCARDED 6LBS COST 40.00. TAGED VACUUM MACHINE. SERIOUS VIOLATION 7-38-005 A | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED FRONT DOOR NOT TIGHT FITTING ALLOWING FOR THE ENTRY OF PESTS.INSTRUCTED TO RODENT PROOF THE DOORS. SERIOUS VIOLATION. 7-38-020 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: NEEDS A DIPPER WELL FOR THE ICE CREAM. CAN NOT USE GROCREY BAGS TO STORE FOOD ITEMS IN THE REACH IN OR REFIGERATION UNITS.",41.9531281029,-87.7788254781,"(41.95312810286122, -87.7788254781443)"
2570,2150304,"FIREHOUSE OF DAN RYAN, INC.","FIREHOUSE OF DAN RYAN, INC.",1717263.0,Restaurant,Risk 2 (Medium),100 W 87TH ST ,CHICAGO,IL,60620.0,2018-03-13,Short Form Complaint,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: LABEL ALL BULK CONTAINERS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REPLACE MISSING DOORS ON FRYER CABINETS. INSTALL SPLASH GUARD BETWEEN EXPOSED SINK AND PREP SINK IN FRONT PREP AREA. PROVIDE ADEQUATE SHELVING IN WALK-IN COOLER AND FREEZER. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN INTERIOR AND EXTERIOR OF DIPPER WELL, BASES OF COOLERS, FRYERS, COOKING EQUIPMENT, PREP TABLES, STORAGE SHELVES | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments:  CLEAN ALL CEILING VENTS IN PREP AREAS. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: REPLACE MISSING LIGHT SHIELD IN WALK-IN COOLER | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR LEAKING DRAINPIPE UNDER REAR EXPOSED SINK. SECURE REAR EXPOSED SINK TO WALL IN REAR PREP/DISH WASHING AREA. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments:  ELEVATE ALL STOCK OFF FLOOR IN WALK-IN COOLER, WALK-IN FREEZER, AND PREP AREA.  | 45. FOOD HANDLER REQUIREMENTS MET - Comments:  PROVIDE FOOD HANDLER TRAINING FOR ALL EMPLOYEES.",41.7363738203,-87.6272315646,"(41.73637382027632, -87.62723156456728)"
2571,2150303,SUBWAY STORE #30969,SUBWAY,1478885.0,Restaurant,Risk 1 (High),4552 N KEDZIE AVE ,CHICAGO,IL,60625.0,2018-03-13,Canvass,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: LABEL AND DATE ALL CONTAINERS WITH READY TO EAT POTENTIALLY HAZARDOUS FOODS INSIDE THE WALK IN COOLER AND MAINTAIN.",41.9645555834,-87.7084975902,"(41.96455558336905, -87.70849759021364)"
2572,2150300,HUNAN EGG ROLL KING,HUNAN EGG ROLL KING,1380606.0,Restaurant,Risk 1 (High),4204 N BROADWAY ,CHICAGO,IL,60613.0,2018-03-13,Canvass Re-Inspection,Pass,"29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: VIOLATION CORRECTED
#29:
 #32-SHELVES PRESENTLY CLEANED AND ORGANIZED
#34-FLOOR PRESENTLY CLEANED THROUGHOUT
 | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: VIOLATION CORRECTED | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: 
 TWO BURNER UNIT NOT COMPLETELY UNDER THE HOOD OF COOKING EQUIPMENT ONE BURNER NOT UNDER THE VENTILATION.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: VIOLATION CORRECTED | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: VIOLATION CORRECTED",41.9585748603,-87.6532728384,"(41.958574860308794, -87.65327283839115)"
2573,2150307,MEET & WHISKEY,PORK CHOP,2501660.0,Restaurant,Risk 1 (High),941-943 W RANDOLPH ST ,CHICAGO,IL,60607.0,2018-03-13,Canvass,Pass,"37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: MUST REPAIR OR INSTALL SELF-CLOSING DEVICE ON DOOR OF GENDER-NEUTRAL TOILET ROOM.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN INTERIOR PANEL OF ICE MACHINE IN BASEMENT. CLEAN EXTERIOR CONTACT SURFACES OF HOT HOLDING UNITS, FRYER , SMOKER, AND GRILL. CLEAN DRIED FOOD DEBRIS FROM LOWER SHELVES ON PREP TABLES AND STORAGE RACKS IN PREP AREA. CLEAN FOOD DEBRIS FROM ALL CONTACT SURFACES IN PREP AREA. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPLACE BROKEN DOOR GASKETS ON PREP COOLER, AND REPLACE CRACKED LIGHT SHIELDS ABOVE PREP TABLE IN PREP AREA. DEFROST ALL DEEP FREEZERS ON-SITE, AND THE 1-DOOR UPRIGHT WHITE FREEZER IN THE BASEMENT. ALSO, REPAIR BROKEN LOWER DOOR FRAME OF WALK IN COOLER IN BASEMENT. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST LABEL FOOD CONTAINERS (FLOUR, SUGAR, SPICES) IN PREP AREA, WHEN FOOD HAS BEEN REMOVED FROM ORIGINAL PACKAGING.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN DRIED FOOD DEBRIS AND/OR DIRT FROM FLOORS UNDER HEAVY EQUIPMENT, IN WALK IN COOLER AND LIQUOR STORAGE ROOM IN BASEMENT, IN REAR STORAGE CLOSET, AND IN THE DJ BOOTH ADJACENT TO THE BAR. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPAIR WALL DAMAGE IN LIQUOR ROOM IN BASEMENT. SEAL OR REPAIR HOLES IN CEILING AND REMOVE UNKNOWN SUBSTANCE FROM CEILING IN SAID ROOM.  | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST REPLACE BURNED OUT LIGHTS IN PREP AREA ABOVE PREP COOLERS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST REMOVE EXCESSIVE CLUTTER FROM THROUGHOUT THE PREMISES; STAIRCASE OFF PREP AREAS LEADING UPSTAIRS; REAR HALLWAY AND NEARBY STORAGE CLOSET, AND IN LIQUOR ROOM. ALSO REMOVE OR ORGANIZE CLUTTER THROUGHOUT BASEMENT AND ROOMS IN THE BASEMENT, ELEVATE ITEMS 6' OFF FLOORS TO PREVENT RODENT HARBORAGE.  | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: OBSERVED EMPLOYEE NOT WEARING A HAIR RESTRAINT WHILE PREPARING FOOD. INSTRUCTED TO WEAR A HAIR RESTRAINT AT ALL TIMES WHILE PREPARING FOOD.",41.8842303838,-87.6513430537,"(41.88423038377647, -87.65134305370525)"
2574,2150299,DUNKIN DONUTS,DUNKIN DONUTS,1842575.0,Restaurant,Risk 2 (Medium),27 E LAKE ST ,CHICAGO,IL,60601.0,2018-03-13,Complaint,Pass,"40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: BROKEN THERMOMETER IN PREP COOLER, INSTRUCTED TO REPLACE.",41.8856425876,-87.6269300246,"(41.88564258759103, -87.62693002456231)"
2575,2150256,VICTORY ITALIAN,VICTORY ITALIAN,2578767.0,Restaurant,Risk 1 (High),434 W ONTARIO ST ,CHICAGO,IL,60654.0,2018-03-13,License,Fail,,41.8932217443,-87.6398998503,"(41.893221744324556, -87.63989985027892)"
