,Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
3499,2145215,LATE BLOOMER,LATE BLOOMER,2397132.0,Restaurant,Risk 1 (High),1538 N CLYBOURN AVE ,CHICAGO,IL,60610.0,2018-02-20,Canvass,Pass w/ Conditions,"12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: OBSERVED BAR HANDSINK BLOCKED BY METAL BOWLS STORED IN THE BASIN OF THE SINK. ALSO NOTED NO SOAP AT THE BAR HANDSINK AND THE BATTERIES DEAD IN THE SOAP DISPENSER IN THE PREP ROOM. INSTRUCTED THAT ALL HANDSINKS MUST BE OPEN AND ACCESSIBLE FOR HANDWASHING AT ALL TIMES, AND STOCKED WITH SOAP AND SANITARY HAND DRYING DEVICE AT ALL TIMES. OPERATOR CLEARED SINK AND PROVIDED SOAP AT EACH FIXTURE. CRITICAL VIOLATION: 7-38-030 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED CUTTING BOARDS IN COOK LINE WITH DEEP, DARK GROOVE THAT ARE UNABLE TO BE PROPERLY CLEANED AND SANITIZED. INSTRUCTED TO RESURFACE OR REPLACE. OBSERVED ICE ACCUMULATING ON FRAME OF WALK IN COOLER DOOR, PREVENTING THE DOOR FROM CLOSING TIGHTLY. INSTRUCTED TO REMOVE ICE BUILD UP SO DOOR CLOSES PROPERLY. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED WALL COVERING MISSING ON WALL FACE BETWEEN HOT WATER HEATER AND MOP SINK, WHERE EXPOSED WALL IS ABSORBENT AND COARSE. INSTRUCTED TO REFINISH WALL TO BE SMOOTH AND EASILY CLEANABLE. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: OBSERVED SOILED WIPING CLOTHS STORED ON COOK LINE CUTTING BOARDS. INSTRUCTED TO STORE WIPING CLOTHS IN SANITIZER SOLUTION BETWEEN USES TO MINIMIZE MICROBIAL GROWTH.",41.9093137738,-87.6475016789,"(41.90931377383362, -87.64750167889011)"
3500,2145216,SUBWAY,SUBWAY,2353852.0,Restaurant,Risk 1 (High),2421 N CLARK ST ,CHICAGO,IL,60614.0,2018-02-20,Canvass,Pass,"36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED DUST AND DIRT ON CEILING LIGHT SHIELD COVERS IN REAR FOOD STORAGE AREA. MUST CLEAN AND MAINTAIN.",41.9262134841,-87.6407065267,"(41.92621348406091, -87.64070652670141)"
3501,2145214,SAY GRACE RESTAURANT GROUP INC./LOVE TACO,LOVE TACO,2564026.0,Restaurant,Risk 1 (High),111 E 51ST ST ,CHICAGO,IL,60615.0,2018-02-20,License Re-Inspection,Out of Business,"31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: VIOLATION CORRECTED | 9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: HOT WATER PROVIDED | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: VIOLATION CORRECTED | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: VIOLATION CORRECTED | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: VIOLATION CORRECTED | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: VIOLATION CORRECTED | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: VIOLATION CORRECTED",41.8018990555,-87.6221088225,"(41.80189905551875, -87.62210882249305)"
3502,2145213,CYC DOROTHY GAUTREAUX,CYC DOROTHY GAUTREAUX,2215641.0,Daycare (2 - 6 Years),Risk 1 (High),975 E 132ND ST ,CHICAGO,IL,60827.0,2018-02-20,License,Pass,,41.6555972215,-87.5983092203,"(41.65559722150125, -87.5983092203281)"
3503,2145210,PROST,PROST,1959504.0,Restaurant,Risk 1 (High),2566-2568 N LINCOLN AVE ,CHICAGO,IL,60614.0,2018-02-20,Canvass,No Entry,,41.9285002907,-87.653255497,"(41.92850029072187, -87.65325549698737)"
3504,2145219,MACKELLY'S,MACKELLY'S,2342288.0,Restaurant,Risk 1 (High),1347 S MICHIGAN AVE ,CHICAGO,IL,60605.0,2018-02-20,Canvass Re-Inspection,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: CORRECTED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CORRECTED. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED. FRONT ENTRANCE DOOR NOW RODENT PROOFED DURING RE-INSPECTION. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: CORRECTED.",41.8644656035,-87.6239358047,"(41.864465603515626, -87.62393580466959)"
3505,2145209,AJIICHIBAN,AJIICHIBAN,2579177.0,Grocery Store,Risk 3 (Low),2117A S CHINA PL ,CHICAGO,IL,60616.0,2018-02-20,License,Pass,,41.8539717285,-87.6343345702,"(41.85397172847855, -87.63433457015086)"
3506,2145207,CHICAGO KALBI INC,CHICAGO KALBI,36111.0,Restaurant,Risk 1 (High),3752 W LAWRENCE AVE ,CHICAGO,IL,60625.0,2018-02-20,Canvass,No Entry,,41.9684086687,-87.7227687796,"(41.96840866874903, -87.72276877956554)"
3507,2145205,RINGO,RINGO,1698639.0,Restaurant,Risk 1 (High),2507-2509 N LINCOLN AVE ,CHICAGO,IL,60614.0,2018-02-20,Canvass,No Entry,,41.9274885337,-87.6514048106,"(41.92748853370833, -87.65140481061862)"
3509,2145203,ROYAL SUSHI,ROYAL SUSHI,2411298.0,Restaurant,Risk 1 (High),7258 W FOSTER AVE ,CHICAGO,IL,60656.0,2018-02-20,Canvass,Fail,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: FOUND NO CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS (FISH, CHICKEN, SOUP, SUSHI ETC) ARE BEING PREPARED AND SERVED. INSTRUCTED PERSON IN CHARGE, A CERTIFIED FOOD MANAGER WITH CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE MUST BE PRESENT WHEN HANDLING POTENTIALLY HAZARDOUS FOODS.
SERIOUS VIOLATION 7-38-012 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO RESEAL BROKEN WALL TILE BEHIND HOT WATER TANK IN REAR PREP/COOKING AREA. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: INSTRUCTED TO USE PROPER RAISED SHELVES IN REAR PREP/COOKING AREA. NO MILK CRATES. ---------MUST CLEAN AND REORGANIZE INSIDE WALK-IN FREEZER. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FOUND REAR EXIT BOTTOM DOOR NOT RODENT PROOFED WITH 1/4 INCH GAP/OPENING. INSTRUCTED TO RODENT PROOF BOTTOM OF THE SAID DOOR.
SERIOUS VIOLATION 7-38-020 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOOR DRAIN UNDERNEATH 3 COMPARTMENT SINK AND UNDER PREP SINK IN REAR PREP/COOKING AREA.---------MUST CLEAN AND MAINTAIN FLOORS ALONG THE WALLS AND IN ALL CORNERS IN FRONT SUSHI PREP AREA. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO CLEAN AND REPAINT METAL RACKS WITH RUST ACCUMULATION INSIDE WALK-IN COOLER.",41.9745913625,-87.8094625691,"(41.97459136247804, -87.8094625690819)"
3510,2145200,CAFE BLEU LLC,CAFE BLEU,2574900.0,Restaurant,Risk 2 (Medium),7224 N HARLEM AVE ,CHICAGO,IL,60631.0,2018-02-20,License Re-Inspection,Pass,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: VIOLATION CORRECTED.PASTRY COOLER AT FRONT COUNTER MAINTAINING PROPER TEMPERATURE OF 32.1F AT THIS TIME OF INSPECTION. | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: VIOLATION CORRECTED.THE PREP/DISHWASHING AREA IS NOW PROTECTED/FULLY ENCLOSED STRUCTURE SO THAT NO CUSTOMERS HAVE ACCESS THROUGH THIS AREA.",42.0124804574,-87.806775691,"(42.01248045740176, -87.80677569100311)"
3511,2145202,DE QUAY,DE QUAY,2348764.0,Restaurant,Risk 1 (High),2470 N LINCOLN AVE ,CHICAGO,IL,60614.0,2018-02-20,Canvass,No Entry,,41.9268723193,-87.6509683553,"(41.92687231925592, -87.650968355266)"
3512,2145201,HIROMI'S ORIENTAL RESTAURANT,HIROMI'S ORIENTAL RESTAURANT,53171.0,Restaurant,Risk 1 (High),3609 W LAWRENCE AVE ,CHICAGO,IL,60625.0,2018-02-20,Canvass,No Entry,,41.9682326119,-87.71865106,"(41.96823261185367, -87.7186510600225)"
3513,2145208,MOBIL,MOBIL,2298454.0,GAS STATION,Risk 1 (High),5901 S MORGAN ST ,CHICAGO,IL,60621.0,2018-02-20,Canvass,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Observed no exposed hand sink in rear dish washing area. Must install dedicated exposed hand sink in rear dish washing area. Must maintain same.

Must install back flow prevention device on utility sink in rear prep area. Must maintain same.",41.7868671095,-87.6496788646,"(41.786867109468275, -87.64967886462313)"
3514,2145198,MORGAN GAS,GoLo,2559862.0,Grocery Store,Risk 1 (High),5901-5911 S MORGAN ST ,CHICAGO,IL,60621.0,2018-02-20,License,Not Ready,,41.7868671095,-87.6496788646,"(41.786867109468275, -87.64967886462313)"
3515,2145204,SUBWAY RESTAURANT,SUBWAY,2418270.0,Restaurant,Risk 1 (High),1252 S HALSTED ST ,CHICAGO,IL,60607.0,2018-02-20,Canvass,Fail,"45. FOOD HANDLER REQUIREMENTS MET - Comments: FOOD HANDLER REQUIREMENTS NOT MET. INFORMATION PROVIDED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAKY FAUCET AT 3-COMP SINK IN REAR PREP AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REPLACE STAINED CEILING TILES IN SEATING AREA.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REMOVE DUCT TAPE FROM INTERIOR LOWER EDGE OF DOOR FRAME IN THE WALK IN COOLER. INSTRUCTED THAT TAPE IS PROHIBITED ON KITCHEN EQUIPMENT. SURFACE MUST BE SMOOTH AND EASILY CLEANABLE. | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: OBSERVED A BLACK SLIME LIKE SUBSTANCE ON THE INTERIOR PANEL OF THE ICE MACHINE ABOVE THE SELF SERVE COKE MACHINE, SUBSTANCE LIKELY TO CONTAMINATE ICE FOR HUMAN CONSUMPTION. INSTRUCTED TO DISCONTINUE USING MACHINE UNTIL CLEANED AND SANITIZED. SERIOUS VIOLATION 7-38-005(A)",41.8655994033,-87.6470178597,"(41.86559940327275, -87.64701785971681)"
3516,2145199,XANDO COFFEE & BAR / COSI SANDWICH BAR,XANDO COFFEE & BAR / COSI SANDWICH BAR,62.0,Restaurant,Risk 1 (High),230 W WASHINGTON ST ,CHICAGO,IL,60606.0,2018-02-20,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOOR NEED RE-GROUTING BY MIXER STATION NEAR BREAD OVEN. INSTRUCTED TO REPAIR. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INTERIOR PANEL OF ICE MACHINE NOT CLEAN. INSTRUCTED TO CLEAN/MAINTAIN.",41.8833178599,-87.6347690946,"(41.88331785985083, -87.63476909461744)"
3517,2145206,NICO,NICO,2271049.0,Restaurant,Risk 1 (High),1015 N RUSH ST ,CHICAGO,IL,60611.0,2018-02-20,Canvass,Pass w/ Conditions,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: FOUND THE FOLLOWING POTENTIALLY HAZARDOUS FOODS HELD AT IMPROPER TEMPERATURES INSIDE OVENSTATION REACH IN PREP COOLER- MEATBALLS AT 51.8 F AND CHICKEN AT 51.0 F. HOWEVER FOUND SAID OVENSTATION REACH IN COOLER AMBIENT AIR TEMPERATURE AT 42.0 F. INSTRUCTED MANAGER POTENTIALLY HAZARDOUS FOODS MUST BE HELD AT 40 F OR BELOW IF COLD. ALL OUT OF TEMPERATURE POTENTIALLY HAZARDOUS FOODS VOLUNTARILLY DISCARDED. CRITICAL VIOLATION 7-38-005(A). | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED FOOD SPILLS INSIDE CABINET UNDER COFFEE STATION. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN INTERIOR OF COFFEE STATION CABINETS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED FOOD/DIRT BUILD UP ON FLOOR AT 3RD FLOOR PREP AREA. MUST CLEAN FLOOR AND MAINTAIN.",41.9011980413,-87.6275640619,"(41.90119804129134, -87.6275640618535)"
3518,2145195,"THE VEGGIE GRILL, INC",THE VEGGIE GRILL,2560625.0,Restaurant,Risk 1 (High),204 N WELLS ST ,CHICAGO,IL,60606.0,2018-02-20,License,Not Ready,,41.8858633163,-87.6340811168,"(41.88586331626135, -87.63408111682442)"
3519,2145196,CHOP STICK EXPRESS,CHOP STICK EXPRESS,1697822.0,Restaurant,Risk 1 (High),7230 N HARLEM AVE ,CHICAGO,IL,60631.0,2018-02-20,Canvass,No Entry,,42.0126491997,-87.8067732136,"(42.012649199723015, -87.80677321359163)"
3521,2145194,SAY GRACE RESTAURANT GROUP,LOVE TACO,2506479.0,Restaurant,Risk 1 (High),109 E 51ST ST ,CHICAGO,IL,60615.0,2018-02-20,License,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN INTERIOR AND EXTERIOR OF PREP TABLES, DEEP FRYERS, BASES OF COOLERS AND FREEZERS, OUTLETS(FOOOD DEBRIS, SPILLS). | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS ALONG WALLS AND IN ALL CORNERS IN PREP, STORAGE, AND DISH WASHING AREAS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN ALL CEILING VENTS IN REAR STORAGE AREA(DUST BUILDUP). | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ELEVATE ALL STOCK OFF FLOOR IN REAR STORAGE AREA.",41.8018976371,-87.6222000898,"(41.80189763712391, -87.62220008978774)"
3522,2145192,"TONY'S FINER FOODS ENTERPRISES, INC.",TONY'S FINER FOODS,1717867.0,Grocery Store,Risk 1 (High),3607 W FULLERTON AVE ,CHICAGO,IL,60647.0,2018-02-20,Complaint,Pass w/ Conditions,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: Observed raw pork and beef above smoked ham and pork chops at the deli display case. Instructed facility to maintain storage of all foods in order of final cooking temperature with raw poultry at the bottom and all the way up to ready to eat foods at the top. Facility corrected during inspection. Serious violation 7-38-005(a). | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Observed dust accumulation on the back walls of the refrigerated display cases. Instructed facility to clean and maintain. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Instructed facility to install and maintain a splashguard to the right of the deli department exposed hand sink.",41.924490094,-87.717288131,"(41.92449009399758, -87.71728813097901)"
3523,2145191,RONERO,RONERO,2463302.0,Restaurant,Risk 1 (High),738 W RANDOLPH ST ,CHICAGO,IL,60661.0,2018-02-20,Canvass,Fail,"31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Observed pre set table ware throughout front and rear dining room areas. Instructed manager that all preset tableware must be covered and glassware inverted or set upon guest arrival. Instructed manager to maintain at all times. | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: Observed front bar exposed hand sinks blocked and inaccessible at time of inspection with dump sink strainer. Also observed no paper towels at said exposed hand sink. Instructed  manager that exposed hand sinks must be accessible and with paper towels to ensure proper hand-washing. Manager corrected violation during inspection.

Critical violation #7-38-030 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Observed slight calcium stain deposits on interior ice curtain on both ice makers in basement dish washing area. Instructed manager to detail clean and maintain at all times.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Observed deteriorating caulking at exposed hand sink in dish washing area.  Instructed manager to recaulk/repair and maintain it all times. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Observed broken glass and debris on floor in beverage closet in basement storage area. Instructed manager to detail clean and maintain at all times.

Must install splash guard on left side of exposed hand sink, at lounge bar area to prevent contamination. Maintain at all times.
 | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: Observed beverage inventory stored on floor in basement elevator closet. Instructed manager to elevate items at least 6 inches off the floor at all times. Maintain said. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: Observed no City of Chicago certified a manager or original certificate posted, on-site during inspection while potentially hazardous foods, beef, pork, eggs were being repaired or served. Instructed to have certified food service manager on site at all times when potentially hazardous foods are being prepared to served.
 
Serious violations 7-38-012 | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: Observed previous minor violations from report #2078626, date: 8/18/17, not corrected:

#38 

Must install at minimum 1 compartment sink in both bars on 2nd floor to use for rinsing and dumping/discarding beverages. Must maintain all plumbing.

Must install splash guard on the left side of exposed hand sink in dish area to prevent contamination (clean dishes stored on a shelf to the left of the sink).

Instructed manager to correct by reinspection date.

Serious violation #7-42-090



",41.8845179964,-87.6473038312,"(41.88451799637232, -87.64730383120978)"
3524,2145211,KING SWEETS,KING SWEETS,1226628.0,Restaurant,Risk 1 (High),2308 W DEVON AVE ,CHICAGO,IL,60659.0,2018-02-20,Canvass,Fail,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MISSING FLOOR TILES UNDER THE WOK LINE, PREP TABLE IN SAME AREA AND IN THE REAR PREP/DRY STORAGE AREA. MUST REPLACE TO MAKE FLOORS SMOOTH AND CLEANABLE.---FLOORS ,UNDER THE WOK COOKS LINE DIRTY WITH DEBRIS. MUST CLEAN AND MAINTAIN.---METAL FLOOR OF THE WALK-IN COOLER WITH LARGE HOLE, EXPOSED FLOORING UNDER BENT, WARPED METAL. MUST REPLACE FLOORING TO BE SMOOTH AND CLEANABLE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: EXTERIOR OF THE WOK COOKS LINE EQUIPMENT AND FLOOR STAND MIXER  WITH EXCESSIVE GREASE AND FOOD DEBRIS. MUST CLEAN AND MAINTAIN ALL.--- PEELING PLASTIC METAL PROTECTING COVERING ON THE SHELVING UNDER THE FLAT GRILL MUST BE REMOVED.---INTERIOR AND EXTERIOR OF THE REAR, TALL REACH-IN FREEZER FOUND DIRTY. MUST CLEAN AND MAINTAIN. | 39. LINEN: CLEAN AND SOILED PROPERLY STORED - Comments: SOILED LINEN IMPROPERLY STORED IN A WET, CARDBOARD BOX. MUST PROVIDE PROPER SOILED LINEN CONTAINERS. | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: OBSERVED THE FOLLOWING POTENTIALLY HAZARDOUS FOODS HELD AT IMPROPER TEMPERATURES. YOGURT AT 56.7F, COOKED MIXED VEGETABLES AT 70.1F. BOTH IN CONTAINERS IN PREP AREA. ON UNLIT STOVE TOP, CHIC PEAS AT 122.7F, MILK BASED DRINK AT 111.6F. APPROXIMATELY 15LBS TOTAL DISCARDED WITH AN ESTIMATED VALUE OF $15.00. CRITICAL VIOLATION 7-38-005(A). | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED APPROXIMATELY 50 MICE DROPPINGS IN THE FOLLOWING AREAS: ALONG THE BASEBOARD AND CORNERS ACROSS FROM THE COOKS LINE UNDER PREP TABLE, UNDER THE THREE COMPARTMENT SINK, THROUGHOUT THE REAR DRY FOOD STORAGE ON TOP OF ASSORTED BOXED ITEMS AND ON TOP OF BULK STORAGE FOOD CONTAINERS. ALONG BASEBOARD IN SMALL STORAGE ROOM UNDER STAIRWELL IN THE REAR. INSTRUCTED TO REMOVE ALL DROPPINGS, SANITIZE ALL AREAS AND RECOMMEND HAVING PEST CO. SERVICE ESTABLISHMENT. SERIOUS VIOLATION 7-38-020. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATIONS FROM #2050482 ON 5-16-17 NOT CORRECTED. #30- NOTED ASSORTED FOOD ITEMS STORED IN GROCERY BAGS INSIDE THE CHEST FREEZER. INSTRUCTED TO STORE ALL FOOD ITEMS INSIDE APPROVED FOOD GRADE CONTAINERS AND MAINTAIN.#32- NOTED NO STOPPERS AT THE 3 COMPARTMENT SINK. INSTRUCTED TO PROVIDE STOPPERS FOR THE SINK.NOTED LARGE POTS ON PREMISES USED FOR COOKING THAT ARE LARGER THAN THE SINK USED FOR WASHING AND SANITIZING. INSTRUCTED TO PROVIDE A LARGER 3 COMPARTMENT SINK OR REMOVE ALL LARGE POTS FROM PREMISES.#35- STAINED CEILING TILES INSIDE THE WOMENS BATHROOM. INSTRUCTED TO REPLACE THE STAINED TILES. #38-NOTED NO HAND WASH SINK AT THE REAR AREA USED FOR PREP WITH PREP TABLE AND OTHER EQUIPMENT BY THE REAR EXIT AREA. INSTRUCTED TO INSTALL A HAND WASH SINK WITH SOAP AND PAPER TOWELS OR REMOVE THE PREP TABLE.#41- NOTED CLUTTER AT THE REAR DRY STORAGE/PREP AREA. INSTRUCTED TO CLEAN, ORGANIZE AND/OR REMOVE ALL UNNECESSARY ARTICLES TO PREVENT HIDING PLACES FOR PEST. 
SERIOUS VIOLATION 7-42-090. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: ALL PREPARED READY TO EAT FOODS INSIDE THE WALK-IN COOLER MUST BE LABELED AND DATED. 
ALL BULK FOOD CONTAINERS MUST BE LABELED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST NOT USE TAPE AS A MEANS OF REPAIR/GUARD ON SHELVING NEXT TO THE KITCHEN EXPOSED HAND SINK.--- MUST NOT USE TIN FOIL AS LINER FOR EQUIPMENT OR BULK FOOD CONTAINER LIDS.--- MUST NOT USE PAPER OR TAPE AS LINERS FOR POT/PAN HANDLES OR LIDS. MUST BE SMOOTH AND CLEANABLE.  
---MUST NOT USE RAW WOOD AS PROP FOR FLAT GRILL OR PIPING BEHIND ALL COOKING EQUIPMENT. RAW WOOD MUST BE PAINTED OR SEALED.---MUST NOT USE MILK CRATES AS A MEANS OF ELEVATION/SHELVING THROUGHOUT. ALL SHELVING MUST BE ELEVATED FROM FLOORS AND MAKE FLOORS ACCESSIBLE FOR CLEANING. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: ALL PREP AREA WIPING CLOTHS MUST BE HELD IN A CONTAINER WITH A SANITIZING SOLUTION. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: FOOD SPLATTER ON THE CEILING ABOVE THE KITCHEN EXPOSED HAND SINK AND PREP TABLE NEXT TO SINK. 
MISSING CEILING TILES ABOVE THE WALK-IN COOLER. MUST REPLACE. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: NO FOOD HANDLER CERTIFICATES OR PROOF OF TRAINING FOR ALL REQUIRED EMPLOYEES. MUST PROVIDE.",41.997874817,-87.6878476889,"(41.997874816989075, -87.68784768885128)"
